year,basin,region,no,name,datetime,intensity,lat,lon
2019,SP,EA,29,PENNY,2019-01-01:00:00:00,TS,-12.7,141.1
2019,SP,EA,30,PENNY,2019-01-01:03:00:00,TS,-12.7426,141.527
2019,SP,EA,31,PENNY,2019-01-01:06:00:00,TS,-12.8,142
2019,SP,EA,32,PENNY,2019-01-01:09:00:00,TS,-12.8574,142.4
2019,SP,EA,33,PENNY,2019-01-01:12:00:00,TS,-12.9,142.8
2019,SP,EA,34,PENNY,2019-01-01:15:00:00,TS,-12.9074,143.235
2019,SP,EA,35,PENNY,2019-01-01:18:00:00,TS,-12.9,143.7
2019,SP,EA,36,PENNY,2019-01-01:21:00:00,TS,-12.8848,144.163
2019,SP,EA,37,PENNY,2019-01-02:00:00:00,TS,-12.9,144.7
2019,SP,EA,38,PENNY,2019-01-02:03:00:00,TS,-12.9848,145.34
2019,SP,EA,39,PENNY,2019-01-02:06:00:00,TS,-13.1,146.1
2019,SP,EA,40,PENNY,2019-01-02:09:00:00,TS,-13.1921,146.94
2019,SP,EA,41,PENNY,2019-01-02:12:00:00,TS,-13.3,147.9
2019,SP,EA,42,PENNY,2019-01-02:15:00:00,TS,-13.4124,148.97
2019,SP,EA,43,PENNY,2019-01-02:18:00:00,TS,-13.6,150.1
2019,SP,EA,44,PENNY,2019-01-02:21:00:00,TS,-13.9277,151.259
2019,SP,EA,45,PENNY,2019-01-03:00:00:00,TS,-14.3,152.3
2019,SP,EA,46,PENNY,2019-01-03:03:00:00,TS,-14.6218,153.083
2019,SP,EA,47,PENNY,2019-01-03:06:00:00,TS,-14.9,153.7
2019,SP,EA,48,PENNY,2019-01-03:09:00:00,TS,-15.1149,154.303
2019,SP,EA,49,PENNY,2019-01-03:12:00:00,TS,-15.3,154.8
2019,SP,EA,50,PENNY,2019-01-03:15:00:00,TS,-15.5074,155.203
2019,SP,EA,51,PENNY,2019-01-03:18:00:00,TS,-15.7,155.5
2019,SP,EA,52,PENNY,2019-01-03:21:00:00,TS,-15.8799,155.745
2019,SP,EA,53,PENNY,2019-01-04:00:00:00,TS,-16,155.9
2019,SP,EA,54,PENNY,2019-01-04:03:00:00,TS,-16.015,155.988
2019,SP,EA,55,PENNY,2019-01-04:06:00:00,TS,-16,156
2019,SP,EA,56,PENNY,2019-01-04:09:00:00,TS,-16.065,155.965
2019,SP,EA,57,PENNY,2019-01-04:12:00:00,TS,-16.1,155.9
2019,SP,EA,58,PENNY,2019-01-04:15:00:00,TS,-16.015,155.842
2019,SP,EA,59,PENNY,2019-01-04:18:00:00,TS,-15.9,155.8
2019,SP,EA,60,PENNY,2019-01-04:21:00:00,TS,-15.835,155.778
2019,SP,EA,61,PENNY,2019-01-05:00:00:00,TS,-15.8,155.8
2019,SP,EA,62,PENNY,2019-01-05:03:00:00,TS,-15.785,155.893
2019,SP,EA,63,PENNY,2019-01-05:06:00:00,TS,-15.8,156
2019,SP,EA,64,PENNY,2019-01-05:09:00:00,TS,-15.805,156.072
2019,SP,EA,65,PENNY,2019-01-05:12:00:00,TS,-15.9,156.1
2019,SP,EA,66,PENNY,2019-01-05:15:00:00,TS,-16.1698,156.125
2019,SP,EA,67,PENNY,2019-01-05:18:00:00,TS,-16.5,156
2019,SP,EA,68,PENNY,2019-01-05:21:00:00,TS,-16.7954,155.565
2019,SP,EA,69,PENNY,2019-01-06:00:00:00,TS,-17,155.1
2019,SP,EA,70,PENNY,2019-01-06:03:00:00,TS,-17.0373,154.905
2019,SP,EA,71,PENNY,2019-01-06:06:00:00,TS,-17,154.8
2019,SP,EA,72,PENNY,2019-01-06:09:00:00,TS,-16.9624,154.665
2019,SP,EA,73,PENNY,2019-01-06:12:00:00,TS,-17,154.5
2019,SP,EA,74,PENNY,2019-01-06:15:00:00,TS,-17.2199,154.295
2019,SP,EA,75,PENNY,2019-01-06:18:00:00,TS,-17.5,154
2019,SP,EA,76,PENNY,2019-01-06:21:00:00,TS,-17.7152,153.558
2019,SP,EA,77,PENNY,2019-01-07:00:00:00,TS,-17.9,153.1
2019,SP,EA,78,PENNY,2019-01-07:03:00:00,TS,-18.0574,152.77
2019,SP,EA,79,PENNY,2019-01-07:06:00:00,TS,-18.2,152.5
2019,SP,EA,80,PENNY,2019-01-07:09:00:00,TS,-18.3424,152.25
2019,SP,EA,81,PENNY,2019-01-07:12:00:00,TS,-18.5,152
2019,SP,EA,82,PENNY,2019-01-07:15:00:00,TS,-18.6925,151.707
2019,SP,EA,83,PENNY,2019-01-07:18:00:00,TS,-18.9,151.4
2019,SP,EA,84,PENNY,2019-01-07:21:00:00,TS,-19.0925,151.1
2019,SP,EA,85,PENNY,2019-01-08:00:00:00,TS,-19.3,150.8
2019,SP,EA,86,PENNY,2019-01-08:03:00:00,TS,-19.5725,150.5
2019,SP,EA,87,PENNY,2019-01-08:06:00:00,TS,-19.8,150.2
2019,SP,EA,88,PENNY,2019-01-08:09:00:00,TS,-19.8799,149.9
2019,SP,EA,89,PENNY,2019-01-08:12:00:00,TS,-19.9,149.6
2019,SP,EA,90,PENNY,2019-01-08:15:00:00,TS,-19.9575,149.293
2019,SP,EA,91,PENNY,2019-01-08:18:00:00,TS,-20,149
2019,SP,EA,92,PENNY,2019-01-08:21:00:00,TS,-19.9925,148.727
2019,SP,EA,93,PENNY,2019-01-09:00:00:00,TS,-20,148.5
2019,SP,EA,94,PENNY,2019-01-09:03:00:00,TS,-20.0849,148.357
2019,SP,EA,95,PENNY,2019-01-09:06:00:00,TS,-20.2,148.2
2019,SP,EA,96,PENNY,2019-01-09:09:00:00,TS,-20.3052,147.935
2019,SP,EA,97,PENNY,2019-01-09:12:00:00,NR,-20.4,147.6
2018,WP,MM,13,PABUK,2019-01-01:00:00:00,TS,6.625,110.8
2018,WP,MM,14,PABUK,2019-01-01:03:00:00,TS,6.41004,110.497
2018,WP,MM,15,PABUK,2019-01-01:06:00:00,TS,6.225,110.175
2018,WP,MM,16,PABUK,2019-01-01:09:00:00,TS,6.07934,109.951
2018,WP,MM,17,PABUK,2019-01-01:12:00:00,TS,5.975,109.75
2018,WP,MM,18,PABUK,2019-01-01:15:00:00,TS,5.88998,109.529
2018,WP,MM,19,PABUK,2019-01-01:18:00:00,TS,5.85,109.275
2018,WP,MM,20,PABUK,2019-01-01:21:00:00,TS,5.84687,108.969
2018,WP,MM,21,PABUK,2019-01-02:00:00:00,TS,5.9,108.625
2018,WP,MM,22,PABUK,2019-01-02:03:00:00,TS,6.02495,108.283
2018,WP,MM,23,PABUK,2019-01-02:06:00:00,TS,6.15,107.9
