year,basin,region,no,name,datetime,intensity,lat,lon
2021,SI,MM,1,DANILO,2021-01-01:18:00:00,NR,-11.2,72.1
2021,SI,MM,2,DANILO,2021-01-01:21:00:00,NR,-11.005,72.0224
2021,SI,MM,3,DANILO,2021-01-02:00:00:00,NR,-10.8,72
2021,SI,MM,4,DANILO,2021-01-02:03:00:00,NR,-10.5975,72.0701
2021,SI,MM,5,DANILO,2021-01-02:06:00:00,NR,-10.5,72.2
2021,SI,MM,6,DANILO,2021-01-02:09:00:00,NR,-10.605,72.3724
2021,SI,MM,7,DANILO,2021-01-02:12:00:00,NR,-10.8,72.5
2021,SI,MM,8,DANILO,2021-01-02:15:00:00,NR,-10.965,72.4576
2021,SI,MM,9,DANILO,2021-01-02:18:00:00,NR,-11.1,72.4
2021,SI,MM,10,DANILO,2021-01-02:21:00:00,NR,-11.1349,72.4251
2021,SI,MM,11,DANILO,2021-01-03:00:00:00,NR,-11.2,72.6
2021,SI,MM,12,DANILO,2021-01-03:03:00:00,NR,-11.4127,73.0124
2021,SI,MM,13,DANILO,2021-01-03:06:00:00,NR,-11.7,73.5
2021,SI,MM,14,DANILO,2021-01-03:09:00:00,NR,-12.0224,73.8575
2021,SI,MM,15,DANILO,2021-01-03:12:00:00,NR,-12.3,74.2
2021,SI,MM,16,DANILO,2021-01-03:15:00:00,NR,-12.3701,74.6153
2021,SI,MM,17,DANILO,2021-01-03:18:00:00,NR,-12.5,75
2021,SI,MM,18,DANILO,2021-01-03:21:00:00,NR,-12.9024,75.28
2021,SI,MM,19,DANILO,2021-01-04:00:00:00,NR,-13.5,75.5
2021,SI,MM,20,DANILO,2021-01-04:03:00:00,NR,-14.295,75.7148
2021,SI,MM,21,DANILO,2021-01-04:06:00:00,NR,-15,75.9
2021,SI,MM,22,DANILO,2021-01-04:09:00:00,NR,-15.275,76.0802
2021,SI,MM,23,DANILO,2021-01-04:12:00:00,NR,-15.4,76.2
2021,SI,MM,24,DANILO,2021-01-04:15:00:00,NR,-15.665,76.2076
2021,SI,MM,25,DANILO,2021-01-04:18:00:00,NR,-15.9,76.2
2021,SI,MM,26,DANILO,2021-01-04:21:00:00,NR,-16.015,76.285
2021,SI,MM,27,DANILO,2021-01-05:00:00:00,NR,-16.1,76.4
2021,SI,MM,28,DANILO,2021-01-05:03:00:00,NR,-16.2425,76.5599
2021,SI,MM,29,DANILO,2021-01-05:06:00:00,NR,-16.4,76.6
2021,SI,MM,30,DANILO,2021-01-05:09:00:00,NR,-16.5427,76.3451
2021,SI,MM,31,DANILO,2021-01-05:12:00:00,NR,-16.7,76
2021,SI,MM,32,DANILO,2021-01-05:15:00:00,NR,-16.9375,75.7251
2021,SI,MM,33,DANILO,2021-01-05:18:00:00,NR,-17.1,75.6
2021,SI,MM,34,DANILO,2021-01-05:21:00:00,NR,-17.0526,75.8227
2021,SI,MM,35,DANILO,2021-01-06:00:00:00,NR,-16.9,76
2021,SI,MM,36,DANILO,2021-01-06:03:00:00,NR,-16.7426,75.7398
2021,SI,MM,37,DANILO,2021-01-06:06:00:00,NR,-16.6,75.3
2021,SI,MM,38,DANILO,2021-01-06:09:00:00,NR,-16.5424,74.9152
2021,SI,MM,39,DANILO,2021-01-06:12:00:00,NR,-16.5,74.5
2021,SI,MM,40,DANILO,2021-01-06:15:00:00,NR,-16.3925,74.0574
2021,SI,MM,41,DANILO,2021-01-06:18:00:00,NR,-16.3,73.6
2021,SI,MM,42,DANILO,2021-01-06:21:00:00,NR,-16.2923,73.1652
2021,SI,MM,43,DANILO,2021-01-07:00:00:00,NR,-16.3,72.7
2021,SI,MM,44,DANILO,2021-01-07:03:00:00,NR,-16.2423,72.1798
2021,SI,MM,45,DANILO,2021-01-07:06:00:00,NR,-16.2,71.6
2021,SI,MM,46,DANILO,2021-01-07:09:00:00,NR,-16.2274,70.9725
2021,SI,MM,47,DANILO,2021-01-07:12:00:00,NR,-16.3,70.3
2021,SI,MM,48,DANILO,2021-01-07:15:00:00,NR,-16.3626,69.5773
2021,SI,MM,49,DANILO,2021-01-07:18:00:00,NR,-16.5,68.9
2021,SI,MM,50,DANILO,2021-01-07:21:00:00,NR,-16.777,68.3925
2021,SI,MM,51,DANILO,2021-01-08:00:00:00,NR,-17.1,67.9
2021,SI,MM,52,DANILO,2021-01-08:03:00:00,NR,-17.3656,67.1753
2021,SI,MM,53,DANILO,2021-01-08:06:00:00,NR,-17.6,66.6
2021,SI,MM,54,DANILO,2021-01-08:09:00:00,NR,-17.807,66.5769
2021,SI,MM,55,DANILO,2021-01-08:12:00:00,NR,-18,66.6
2021,SI,MM,56,DANILO,2021-01-08:15:00:00,NR,-18.23,66.2054
2021,SI,MM,57,DANILO,2021-01-08:18:00:00,NR,-18.4,65.6
2021,SI,MM,58,DANILO,2021-01-08:21:00:00,NR,-18.4405,64.9146
2021,SI,MM,59,DANILO,2021-01-09:00:00:00,NR,-18.4,64.2
2021,SP,EA,69,KIMI,2021-01-17:00:00:00,NR,-15.1,146.4
2021,SP,EA,70,KIMI,2021-01-17:03:00:00,NR,-15.2425,146.462
2021,SP,EA,71,KIMI,2021-01-17:06:00:00,NR,-15.4,146.5
2021,SP,EA,72,KIMI,2021-01-17:09:00:00,NR,-15.585,146.5
2021,SP,EA,73,KIMI,2021-01-17:12:00:00,NR,-15.8,146.5
2021,SP,EA,74,KIMI,2021-01-17:15:00:00,NR,-16.02,146.543
2021,SP,EA,75,KIMI,2021-01-17:18:00:00,NR,-16.3,146.6
2021,SP,EA,76,KIMI,2021-01-17:21:00:00,NR,-16.6849,146.62
2021,SP,EA,77,KIMI,2021-01-18:00:00:00,NR,-17.1,146.7
2021,SP,EA,78,KIMI,2021-01-18:03:00:00,NR,-17.5101,146.935
2021,SP,EA,79,KIMI,2021-01-18:06:00:00,NR,-17.8,147.2
2021,SP,EA,80,KIMI,2021-01-18:09:00:00,NR,-17.86,147.395
2021,SP,EA,81,KIMI,2021-01-18:12:00:00,NR,-17.8,147.5
2021,SP,EA,82,KIMI,2021-01-18:15:00:00,NR,-17.72,147.48
2021,SP,EA,83,KIMI,2021-01-18:18:00:00,NR,-17.7,147.4
2021,SP,EA,84,KIMI,2021-01-18:21:00:00,NR,-17.915,147.373
2021,SP,EA,85,KIMI,2021-01-19:00:00:00,NR,-18.1,147.3
2021,SP,EA,86,KIMI,2021-01-19:03:00:00,NR,-18.0326,147.13
2021,SP,EA,87,KIMI,2021-01-19:06:00:00,NR,-17.8,146.9
2021,SI,WA,1,NOT_NAMED,2021-01-21:00:00:00,NR,-12.4,97.2
2021,SI,WA,2,NOT_NAMED,2021-01-21:03:00:00,NR,-12.3581,96.9754
2021,SI,WA,3,NOT_NAMED,2021-01-21:06:00:00,NR,-12.4,96.9
2021,SI,WA,4,NOT_NAMED,2021-01-21:09:00:00,NR,-12.5757,97.0614
2021,SI,WA,5,NOT_NAMED,2021-01-21:12:00:00,NR,-12.8,97.3
2021,SI,WA,6,NOT_NAMED,2021-01-21:15:00:00,NR,-12.9793,97.4373
2021,SI,WA,7,NOT_NAMED,2021-01-21:18:00:00,NR,-13.1249,97.5126
2021,SI,WA,8,NOT_NAMED,2021-01-21:21:00:00,NR,-13.2368,97.5373
2021,SI,WA,9,NOT_NAMED,2021-01-22:00:00:00,NR,-13.3,97.5
2021,SI,WA,10,NOT_NAMED,2021-01-22:03:00:00,NR,-13.3132,97.3991
2021,SI,WA,11,NOT_NAMED,2021-01-22:06:00:00,NR,-13.3,97.3
2021,SI,WA,12,NOT_NAMED,2021-01-22:09:00:00,NR,-13.2925,97.285
2021,SI,WA,13,NOT_NAMED,2021-01-22:12:00:00,NR,-13.3,97.3
2021,SI,WA,14,NOT_NAMED,2021-01-22:15:00:00,NR,-13.32,97.3075
2021,SI,WA,15,NOT_NAMED,2021-01-22:18:00:00,NR,-13.4,97.3
2021,SI,WA,16,NOT_NAMED,2021-01-22:21:00:00,NR,-13.5625,97.2276
2021,SI,WA,17,NOT_NAMED,2021-01-23:00:00:00,NR,-13.8,97.2
2021,SI,WA,18,NOT_NAMED,2021-01-23:03:00:00,NR,-14.0775,97.3349
2021,SI,WA,19,NOT_NAMED,2021-01-23:06:00:00,NR,-14.4,97.5
2021,SI,WA,20,NOT_NAMED,2021-01-23:09:00:00,NR,-14.7542,97.5558
2021,SI,WA,21,NOT_NAMED,2021-01-23:12:00:00,NR,-15.1,97.6
2021,SI,WA,22,NOT_NAMED,2021-01-23:15:00:00,NR,-15.3973,97.7365
2021,SI,WA,23,NOT_NAMED,2021-01-23:18:00:00,NR,-15.6431,97.8245
2021,SI,WA,24,NOT_NAMED,2021-01-23:21:00:00,NR,-15.847,97.8116
2021,SI,WA,25,NOT_NAMED,2021-01-24:00:00:00,NR,-16,97.6
2021,SI,WA,26,NOT_NAMED,2021-01-24:03:00:00,NR,-16.1348,97.0559
2021,SI,WA,27,NOT_NAMED,2021-01-24:06:00:00,NR,-16.2,96.5
2021,SI,WA,28,NOT_NAMED,2021-01-24:09:00:00,NR,-16.1647,96.3049
2021,SI,WA,29,NOT_NAMED,2021-01-24:12:00:00,NR,-16.1,96.2
2021,SI,WA,30,NOT_NAMED,2021-01-24:15:00:00,NR,-16.0626,95.9275
2021,SI,WA,31,NOT_NAMED,2021-01-24:18:00:00,NR,-16.1,95.7
2021,SI,WA,32,NOT_NAMED,2021-01-24:21:00:00,NR,-16.2474,95.6476
2021,SI,WA,33,NOT_NAMED,2021-01-25:00:00:00,NR,-16.5,95.7
2021,SI,WA,34,NOT_NAMED,2021-01-25:03:00:00,NR,-16.85,95.8372
2021,SI,WA,35,NOT_NAMED,2021-01-25:06:00:00,NR,-17.2,95.9
2021,SI,WA,36,NOT_NAMED,2021-01-25:09:00:00,NR,-17.4001,95.7025
2021,SI,WA,37,NOT_NAMED,2021-01-25:12:00:00,NR,-17.6,95.4
2021,SI,WA,38,NOT_NAMED,2021-01-25:15:00:00,NR,-17.98,95.1353
2021,SI,WA,39,NOT_NAMED,2021-01-25:18:00:00,NR,-18.3,94.9
2021,SI,WA,40,NOT_NAMED,2021-01-25:21:00:00,NR,-18.3149,94.7497
2021,SI,WA,41,NOT_NAMED,2021-01-26:00:00:00,NR,-18.3,94.6
2021,SI,WA,42,NOT_NAMED,2021-01-26:03:00:00,NR,-18.5201,94.3427
2021,SI,WA,43,NOT_NAMED,2021-01-26:06:00:00,NR,-18.8,94.1
2021,SI,WA,44,NOT_NAMED,2021-01-26:09:00:00,NR,-18.9999,93.9848
2021,SI,WA,45,NOT_NAMED,2021-01-26:12:00:00,NR,-19.2,93.9
2021,SI,WA,46,NOT_NAMED,2021-01-26:15:00:00,NR,-19.4942,93.8701
2021,SI,WA,47,NOT_NAMED,2021-01-26:18:00:00,NR,-19.7,93.6
2021,SI,WA,48,NOT_NAMED,2021-01-26:21:00:00,NR,-19.6395,92.6992
2021,SI,WA,49,NOT_NAMED,2021-01-27:00:00:00,NR,-19.5,91.8
2021,SI,WA,50,NOT_NAMED,2021-01-27:03:00:00,NR,-19.4914,91.6053
2021,SI,WA,51,NOT_NAMED,2021-01-27:06:00:00,NR,-19.5,91.5
2021,SI,WA,52,NOT_NAMED,2021-01-27:09:00:00,NR,-19.4861,91.0805
2021,SI,WA,53,NOT_NAMED,2021-01-27:12:00:00,NR,-19.4,90.3
2021,SI,MM,54,NOT_NAMED,2021-01-27:15:00:00,NR,-19.1463,88.8733
2021,SI,MM,55,NOT_NAMED,2021-01-27:18:00:00,NR,-18.9,87.6
2021,SI,MM,56,NOT_NAMED,2021-01-27:21:00:00,NR,-18.8752,87.4334
2021,SI,MM,57,NOT_NAMED,2021-01-28:00:00:00,NR,-18.9,87.4
2021,SI,MM,58,NOT_NAMED,2021-01-28:03:00:00,NR,-18.8543,86.53
