year,basin,region,no,name,datetime,intensity,lat,lon
2010,SI,WA,1,EDZANI,2010-01-01:12:00:00,NR,-9.2,95.7
2010,SI,WA,2,EDZANI,2010-01-01:15:00:00,NR,-9.51501,95.5176
2010,SI,WA,3,EDZANI,2010-01-01:18:00:00,TS,-9.8,95.3
2010,SI,WA,4,EDZANI,2010-01-01:21:00:00,TS,-10.03,95.0225
2010,SI,WA,5,EDZANI,2010-01-02:00:00:00,TS,-10.2,94.7
2010,SI,WA,6,EDZANI,2010-01-02:03:00:00,TS,-10.33,94.3575
2010,SI,WA,7,EDZANI,2010-01-02:06:00:00,TS,-10.4,94
2010,SI,WA,8,EDZANI,2010-01-02:09:00:00,TS,-10.4151,93.6125
2010,SI,WA,9,EDZANI,2010-01-02:12:00:00,TS,-10.4,93.3
2010,SI,WA,10,EDZANI,2010-01-02:15:00:00,TS,-10.4074,93.1625
2010,SI,WA,11,EDZANI,2010-01-02:18:00:00,TS,-10.4,93.1
2010,SI,WA,12,EDZANI,2010-01-02:21:00:00,TS,-10.3575,92.9925
2010,SI,WA,13,EDZANI,2010-01-03:00:00:00,TS,-10.3,92.9
2010,SI,WA,14,EDZANI,2010-01-03:03:00:00,TS,-10.2275,92.865
2010,SI,WA,15,EDZANI,2010-01-03:06:00:00,TS,-10.22,92.8
2010,SI,WA,16,EDZANI,2010-01-03:09:00:00,TS,-10.3075,92.6175
2010,SI,WA,17,EDZANI,2010-01-03:12:00:00,TS,-10.4,92.3572
2010,SI,WA,18,EDZANI,2010-01-03:15:00:00,TS,-10.4574,92.0525
2010,SI,WA,19,EDZANI,2010-01-03:18:00:00,TS,-10.5,91.65
2010,SI,WA,20,EDZANI,2010-01-03:21:00:00,TS,-10.5438,91.1088
2010,SI,WA,21,EDZANI,2010-01-04:00:00:00,TS,-10.55,90.5
2010,SI,MM,22,EDZANI,2010-01-04:03:00:00,TS,-10.4862,89.9137
2010,SI,MM,23,EDZANI,2010-01-04:06:00:00,TS,-10.4,89.35
2010,SI,MM,24,EDZANI,2010-01-04:09:00:00,TS,-10.305,88.8124
2010,SI,MM,25,EDZANI,2010-01-04:12:00:00,TS,-10.3,88.35
2010,SI,MM,26,EDZANI,2010-01-04:15:00:00,TS,-10.4911,88.0026
2010,SI,MM,27,EDZANI,2010-01-04:18:00:00,TS,-10.75,87.7
2010,SI,MM,28,EDZANI,2010-01-04:21:00:00,TS,-10.9287,87.3537
2010,SI,MM,29,EDZANI,2010-01-05:00:00:00,TS,-11.1,87
2010,SI,MM,30,EDZANI,2010-01-05:03:00:00,TS,-11.2924,86.6574
2010,SI,MM,31,EDZANI,2010-01-05:06:00:00,TS,-11.5,86.3
2010,SI,MM,32,EDZANI,2010-01-05:09:00:00,TS,-11.725,85.9075
2010,SI,MM,33,EDZANI,2010-01-05:12:00:00,TS,-11.95,85.5
2010,SI,MM,34,EDZANI,2010-01-05:15:00:00,TS,-12.1686,85.1224
2010,SI,MM,35,EDZANI,2010-01-05:18:00:00,TS,-12.35,84.7
2010,SI,MM,36,EDZANI,2010-01-05:21:00:00,TS,-12.4689,84.1537
2010,SI,MM,37,EDZANI,2010-01-06:00:00:00,TS,-12.55,83.6
2010,SI,MM,38,EDZANI,2010-01-06:03:00:00,TS,-12.5986,83.156
2010,SI,MM,39,EDZANI,2010-01-06:06:00:00,TS,-12.7,82.75
2010,SI,MM,40,EDZANI,2010-01-06:09:00:00,TS,-12.9561,82.3326
2010,SI,MM,41,EDZANI,2010-01-06:12:00:00,TS,-13.25,81.9
2010,SI,MM,42,EDZANI,2010-01-06:15:00:00,TS,-13.4801,81.3988
2010,SI,MM,43,EDZANI,2010-01-06:18:00:00,TS,-13.65,80.95
2010,SI,MM,44,EDZANI,2010-01-06:21:00:00,TS,-13.7324,80.6623
2010,SI,MM,45,EDZANI,2010-01-07:00:00:00,TS,-13.8,80.45
2010,SI,MM,46,EDZANI,2010-01-07:03:00:00,TS,-13.9275,80.2137
2010,SI,MM,47,EDZANI,2010-01-07:06:00:00,TS,-14.1,80
2010,SI,MM,48,EDZANI,2010-01-07:09:00:00,TS,-14.3211,79.8474
2010,SI,MM,49,EDZANI,2010-01-07:12:00:00,TS,-14.55,79.65
