year,basin,region,no,name,datetime,intensity,lat,lon
2008,SI,WA,49,MELANIE,2008-01-01:00:00:00,TS,-19.8,110.8
2008,SI,WA,50,MELANIE,2008-01-01:03:00:00,TS,-20.1849,110.669
2008,SI,WA,51,MELANIE,2008-01-01:06:00:00,TS,-20.6,110.5
2008,SI,WA,52,MELANIE,2008-01-01:09:00:00,TS,-20.9649,110.28
2008,SI,WA,53,MELANIE,2008-01-01:12:00:00,TS,-21.3,110
2008,SI,WA,54,MELANIE,2008-01-01:15:00:00,TS,-21.6083,109.676
2008,SI,WA,55,MELANIE,2008-01-01:18:00:00,TS,-21.9,109.3
2008,SI,WA,56,MELANIE,2008-01-01:21:00:00,NR,-22.2152,108.843
2008,SI,WA,57,MELANIE,2008-01-02:00:00:00,NR,-22.5,108.4
2008,SI,WA,58,MELANIE,2008-01-02:03:00:00,NR,-22.7199,108.065
2008,SI,WA,59,MELANIE,2008-01-02:06:00:00,NR,-22.9,107.8
2008,SI,MM,23,ELNUS,2008-01-01:00:00:00,TS,-19,41
2008,SI,MM,24,ELNUS,2008-01-01:03:00:00,TS,-19.1037,40.8575
2008,SI,MM,25,ELNUS,2008-01-01:06:00:00,TS,-19.2,40.7
2008,SI,MM,26,ELNUS,2008-01-01:09:00:00,TS,-19.325,40.5138
2008,SI,MM,27,ELNUS,2008-01-01:12:00:00,TS,-19.45,40.35
2008,SI,MM,28,ELNUS,2008-01-01:15:00:00,TS,-19.5575,40.2525
2008,SI,MM,29,ELNUS,2008-01-01:18:00:00,TS,-19.65,40.2
2008,SI,MM,30,ELNUS,2008-01-01:21:00:00,TS,-19.7287,40.1637
2008,SI,MM,31,ELNUS,2008-01-02:00:00:00,TS,-19.8,40.15
2008,SI,MM,32,ELNUS,2008-01-02:03:00:00,TS,-19.8412,40.1388
2008,SI,MM,33,ELNUS,2008-01-02:06:00:00,TS,-19.95,40.15
2008,SI,MM,34,ELNUS,2008-01-02:09:00:00,TS,-20.2163,40.1887
2008,SI,MM,35,ELNUS,2008-01-02:12:00:00,TS,-20.55,40.25
2008,SI,MM,36,ELNUS,2008-01-02:15:00:00,TS,-20.8387,40.3213
