year,basin,region,no,name,datetime,intensity,lat,lon
2011,SI,WA,28,NOT_NAMED,2011-01-01:00:00:00,NR,-18.8,118.1
2011,SI,WA,29,NOT_NAMED,2011-01-01:03:00:00,NR,-19.1,117
2011,SI,WA,30,NOT_NAMED,2011-01-01:06:00:00,NR,-19.2,115.8
2011,SI,WA,31,NOT_NAMED,2011-01-01:09:00:00,NR,-19.3,114.9
2011,SI,WA,32,NOT_NAMED,2011-01-01:12:00:00,NR,-19.3,114.45
2011,SI,WA,34,NOT_NAMED,2011-01-01:15:00:00,NR,-19.3,113.603
2011,SI,WA,36,NOT_NAMED,2011-01-01:18:00:00,NR,-19.3,113.1
2011,SI,WA,37,NOT_NAMED,2011-01-01:21:00:00,NR,-19.4,112.7
2011,SI,WA,38,NOT_NAMED,2011-01-02:00:00:00,NR,-19.6,112.1
2011,SI,WA,39,NOT_NAMED,2011-01-02:03:00:00,NR,-19.9,111
2011,SI,WA,40,NOT_NAMED,2011-01-02:06:00:00,NR,-20.3,110.1
2011,SI,WA,41,NOT_NAMED,2011-01-02:09:00:00,NR,-20.504,109.456
2011,SI,WA,42,NOT_NAMED,2011-01-02:12:00:00,NR,-20.62,108.92
2011,SI,WA,44,NOT_NAMED,2011-01-02:15:00:00,NR,-20.6389,108.338
2011,SI,WA,45,NOT_NAMED,2011-01-02:18:00:00,NR,-20.33,107.78
2011,SI,WA,47,NOT_NAMED,2011-01-02:21:00:00,NR,-20.1257,107.442
2011,SI,WA,48,NOT_NAMED,2011-01-03:00:00:00,NR,-19.9,107.3
2011,SI,WA,49,NOT_NAMED,2011-01-03:03:00:00,NR,-19.6,106.9
2011,SI,WA,50,NOT_NAMED,2011-01-03:06:00:00,NR,-19.4,106.9
2011,SI,WA,51,NOT_NAMED,2011-01-03:09:00:00,NR,-19.12,106.969
2011,SI,WA,53,NOT_NAMED,2011-01-03:12:00:00,NR,-19.2,107
2011,SI,WA,55,NOT_NAMED,2011-01-03:15:00:00,NR,-19.6876,106.974
2011,SI,WA,56,NOT_NAMED,2011-01-03:18:00:00,NR,-19.81,106.88
2011,SI,WA,58,NOT_NAMED,2011-01-03:21:00:00,NR,-20.1,106.5
2011,SI,WA,59,NOT_NAMED,2011-01-04:00:00:00,NR,-20.7,106.3
2011,SI,WA,60,NOT_NAMED,2011-01-04:03:00:00,NR,-21.1,105.4
2011,SI,WA,61,NOT_NAMED,2011-01-04:06:00:00,NR,-21.3585,104.568
