year,basin,region,no,name,datetime,intensity,lat,lon
2003,SI,MM,83,CRYSTAL,2003-01-01:00:00:00,ET,-32.3,79.6
2003,SI,MM,84,CRYSTAL,2003-01-01:03:00:00,ET,-32.755,80.2621
2003,SI,MM,85,CRYSTAL,2003-01-01:06:00:00,ET,-33.3,81
2003,SI,MM,86,CRYSTAL,2003-01-01:09:00:00,ET,-33.8302,81.772
2003,SI,MM,87,CRYSTAL,2003-01-01:12:00:00,ET,-34.3,82.5
2003,SI,MM,88,CRYSTAL,2003-01-01:15:00:00,ET,-34.6445,83.1034
2003,SI,MM,89,CRYSTAL,2003-01-01:18:00:00,ET,-34.9,83.6
2003,SI,MM,90,CRYSTAL,2003-01-01:21:00:00,ET,-35.1364,83.9705
2003,SI,MM,91,CRYSTAL,2003-01-02:00:00:00,ET,-35.3,84.4
2003,SI,MM,92,CRYSTAL,2003-01-02:03:00:00,ET,-35.3496,85.0613
2003,SI,MM,93,CRYSTAL,2003-01-02:06:00:00,ET,-35.4,85.9
2003,SI,MM,94,CRYSTAL,2003-01-02:09:00:00,ET,-35.601,86.906
2003,SI,MM,95,CRYSTAL,2003-01-02:12:00:00,ET,-35.8,87.9
2003,SI,MM,96,CRYSTAL,2003-01-02:15:00:00,ET,-35.8709,88.6309
2003,SI,MM,97,CRYSTAL,2003-01-02:18:00:00,TS,-35.9,89.3
2003,SI,WA,98,CRYSTAL,2003-01-02:21:00:00,TS,-35.9443,90.0644
2003,SI,WA,99,CRYSTAL,2003-01-03:00:00:00,TS,-36,90.9
2003,SP,MM,67,ZOE,2003-01-01:00:00:00,TS,-20.5,175.143
2003,SP,MM,68,ZOE,2003-01-01:03:00:00,TS,-21.0877,175.423
2003,SP,MM,69,ZOE,2003-01-01:06:00:00,TS,-21.7,175.74
2003,SP,MM,70,ZOE,2003-01-01:09:00:00,NR,-22.2249,175.888
2003,SP,MM,71,ZOE,2003-01-01:12:00:00,NR,-22.8,176
2003,SP,MM,72,ZOE,2003-01-01:15:00:00,NR,-23.4387,176.11
2003,SP,MM,73,ZOE,2003-01-01:18:00:00,NR,-24.1,176.1
2003,SP,MM,74,ZOE,2003-01-01:21:00:00,NR,-24.7871,175.955
2003,SP,MM,75,ZOE,2003-01-02:00:00:00,NR,-25.4,175.6
2003,SP,MM,76,ZOE,2003-01-02:03:00:00,NR,-25.8753,175.01
2003,SP,MM,77,ZOE,2003-01-02:06:00:00,NR,-26.2,174.3
2003,SP,MM,78,ZOE,2003-01-02:09:00:00,NR,-26.3947,173.649
2003,SP,MM,79,ZOE,2003-01-02:12:00:00,NR,-26.5,173
2003,SP,MM,80,ZOE,2003-01-02:15:00:00,NR,-26.6147,172.35
2003,SP,MM,81,ZOE,2003-01-02:18:00:00,NR,-26.7,171.7
2003,SP,MM,82,ZOE,2003-01-02:21:00:00,NR,-26.7575,171.027
2003,SP,MM,83,ZOE,2003-01-03:00:00:00,NR,-26.8,170.4
2003,SP,MM,84,ZOE,2003-01-03:03:00:00,NR,-26.8646,169.87
2003,SP,MM,85,ZOE,2003-01-03:06:00:00,NR,-26.9,169.4
2003,SP,MM,86,ZOE,2003-01-03:09:00:00,NR,-26.8576,168.905
2003,SP,MM,87,ZOE,2003-01-03:12:00:00,NR,-26.8,168.5
2003,SP,MM,88,ZOE,2003-01-03:15:00:00,NR,-26.8148,168.24
2003,SP,MM,89,ZOE,2003-01-03:18:00:00,NR,-26.8,168.1
2003,SP,MM,90,ZOE,2003-01-03:21:00:00,NR,-26.6874,168.005
2003,SP,MM,91,ZOE,2003-01-04:00:00:00,NR,-26.5,168
2003,SP,MM,92,ZOE,2003-01-04:03:00:00,NR,-26.28,168.078
2003,SP,MM,93,ZOE,2003-01-04:06:00:00,NR,-26,168.2
2003,SP,MM,94,ZOE,2003-01-04:09:00:00,NR,-25.665,168.308
2003,SP,MM,95,ZOE,2003-01-04:12:00:00,NR,-25.3,168.4
2003,SI,WA,57,NOT_NAMED,2003-01-01:00:00:00,TS,-10,91.5
2003,SI,WA,58,NOT_NAMED,2003-01-01:03:00:00,TS,-9.89999,91.4875
2003,SI,WA,59,NOT_NAMED,2003-01-01:06:00:00,TS,-9.8,91.4
2003,SI,WA,60,NOT_NAMED,2003-01-01:09:00:00,TS,-9.77751,91.3
2003,SI,WA,61,NOT_NAMED,2003-01-01:12:00:00,TS,-9.8,91.2
2003,SI,WA,62,NOT_NAMED,2003-01-01:15:00:00,TS,-9.84999,91.1125
2003,SI,WA,63,NOT_NAMED,2003-01-01:18:00:00,TS,-9.9,91.1
2003,SI,WA,64,NOT_NAMED,2003-01-01:21:00:00,TS,-9.92254,91.2575
2003,SI,WA,65,NOT_NAMED,2003-01-02:00:00:00,TS,-9.9,91.4
2003,SI,WA,66,NOT_NAMED,2003-01-02:03:00:00,TS,-9.8,91.3375
2003,SI,WA,67,NOT_NAMED,2003-01-02:06:00:00,TS,-9.7,91.2
2003,SI,WA,68,NOT_NAMED,2003-01-02:09:00:00,TS,-9.685,91.1
2003,SI,WA,69,NOT_NAMED,2003-01-02:12:00:00,TS,-9.7,91
2003,SI,WA,70,NOT_NAMED,2003-01-02:15:00:00,TS,-9.6925,90.9
2003,SI,WA,71,NOT_NAMED,2003-01-02:18:00:00,TS,-9.7,90.8
2003,SI,WA,72,NOT_NAMED,2003-01-02:21:00:00,TS,-9.72751,90.6775
2003,SI,WA,73,NOT_NAMED,2003-01-03:00:00:00,TS,-9.8,90.6
2003,SI,WA,74,NOT_NAMED,2003-01-03:03:00:00,TS,-9.9325,90.62
