year,basin,region,no,name,datetime,intensity,lat,lon
2018,SI,MM,15,AVA,2018-01-01:00:00:00,TS,-14.3,61.45
2018,SI,MM,16,AVA,2018-01-01:03:00:00,TS,-14.4212,60.9925
2018,SI,MM,17,AVA,2018-01-01:06:00:00,TS,-14.55,60.55
2018,SI,MM,18,AVA,2018-01-01:09:00:00,TS,-14.6591,60.2283
2018,SI,MM,19,AVA,2018-01-01:12:00:00,TS,-14.8,59.75
2018,SI,MM,20,AVA,2018-01-01:15:00:00,TS,-15.0068,58.8724
2018,SI,MM,21,AVA,2018-01-01:18:00:00,TS,-15.25,57.8
2018,SI,MM,22,AVA,2018-01-01:21:00:00,TS,-15.5266,56.6981
2018,SI,MM,23,AVA,2018-01-02:00:00:00,TS,-15.75,55.7
2018,SI,MM,24,AVA,2018-01-02:03:00:00,TS,-15.852,54.9809
2018,SI,MM,25,AVA,2018-01-02:06:00:00,TS,-15.85,54.45
2018,SI,MM,26,AVA,2018-01-02:09:00:00,TS,-15.7723,53.9724
2018,SI,MM,27,AVA,2018-01-02:12:00:00,TS,-15.65,53.6
2018,SI,MM,28,AVA,2018-01-02:15:00:00,TS,-15.5499,53.2875
2018,SI,MM,29,AVA,2018-01-02:18:00:00,TS,-15.45,53.05
2018,SI,MM,30,AVA,2018-01-02:21:00:00,TS,-15.3275,52.815
2018,SI,MM,31,AVA,2018-01-03:00:00:00,TS,-15.25,52.7
2018,SI,MM,32,AVA,2018-01-03:03:00:00,TS,-15.2325,52.7913
2018,SI,MM,33,AVA,2018-01-03:06:00:00,TS,-15.35,52.95
2018,SI,MM,34,AVA,2018-01-03:09:00:00,TS,-15.6512,53.0299
2018,SI,MM,35,AVA,2018-01-03:12:00:00,TS,-16.05,53.05
2018,SI,MM,36,AVA,2018-01-03:15:00:00,TS,-16.44,53.0162
2018,SI,MM,37,AVA,2018-01-03:18:00:00,TS,-16.8,52.9
2018,SI,MM,38,AVA,2018-01-03:21:00:00,TS,-17.1025,52.6939
2018,SI,MM,39,AVA,2018-01-04:00:00:00,TS,-17.3,52.45
2018,SI,MM,40,AVA,2018-01-04:03:00:00,TS,-17.3699,52.2649
2018,SI,MM,41,AVA,2018-01-04:06:00:00,TS,-17.35,52.05
2018,SI,MM,42,AVA,2018-01-04:09:00:00,TS,-17.3151,51.7287
2018,SI,MM,43,AVA,2018-01-04:12:00:00,TS,-17.25,51.4
2018,SI,MM,44,AVA,2018-01-04:15:00:00,TS,-17.1562,51.1524
2018,SI,MM,45,AVA,2018-01-04:18:00:00,TS,-17.1,50.95
2018,SI,MM,46,AVA,2018-01-04:21:00:00,TS,-17.1224,50.7824
2018,SI,MM,47,AVA,2018-01-05:00:00:00,TS,-17.25,50.6
2018,SI,MM,48,AVA,2018-01-05:03:00:00,TS,-17.5137,50.3551
2018,SI,MM,49,AVA,2018-01-05:06:00:00,TS,-17.8,50.05
2018,SI,MM,50,AVA,2018-01-05:09:00:00,TS,-17.9613,49.6749
2018,SI,MM,51,AVA,2018-01-05:12:00:00,TS,-18.1,49.3
2018,SI,MM,52,AVA,2018-01-05:15:00:00,TS,-18.2699,49.0098
2018,SI,MM,53,AVA,2018-01-05:18:00:00,TS,-18.5,48.75
2018,SI,MM,54,AVA,2018-01-05:21:00:00,TS,-18.8312,48.4713
2018,SI,MM,55,AVA,2018-01-06:00:00:00,TS,-19.2,48.2
2018,SI,MM,56,AVA,2018-01-06:03:00:00,TS,-19.525,47.92
2018,SI,MM,57,AVA,2018-01-06:06:00:00,TS,-19.85,47.7
2018,SI,MM,58,AVA,2018-01-06:09:00:00,TS,-20.2037,47.5688
2018,SI,MM,59,AVA,2018-01-06:12:00:00,TS,-20.55,47.55
2018,SI,MM,60,AVA,2018-01-06:15:00:00,TS,-20.8425,47.6375
2018,SI,MM,61,AVA,2018-01-06:18:00:00,TS,-21.15,47.8
2018,SI,MM,62,AVA,2018-01-06:21:00:00,TS,-21.5313,47.975
2018,SI,MM,63,AVA,2018-01-07:00:00:00,TS,-21.95,48.15
2018,SI,MM,64,AVA,2018-01-07:03:00:00,TS,-22.3712,48.2789
2018,SI,MM,65,AVA,2018-01-07:06:00:00,TS,-22.8,48.4
2018,SI,MM,66,AVA,2018-01-07:09:00:00,TS,-23.24,48.55
