year,basin,region,no,name,datetime,intensity,lat,lon
2017,WP,MM,1,NOT_NAMED,2017-01-07:12:00:00,NR,7.9,127.8
2017,WP,MM,2,NOT_NAMED,2017-01-07:15:00:00,NR,8.13752,127.655
2017,WP,MM,3,NOT_NAMED,2017-01-07:18:00:00,NR,8.4,127.5
2017,WP,MM,4,NOT_NAMED,2017-01-07:21:00:00,NR,8.69997,127.322
2017,WP,MM,5,NOT_NAMED,2017-01-08:00:00:00,TS,9,127.1
2017,WP,MM,6,NOT_NAMED,2017-01-08:03:00:00,TS,9.27251,126.815
2017,WP,MM,7,NOT_NAMED,2017-01-08:06:00:00,TS,9.52,126.48
2017,WP,MM,8,NOT_NAMED,2017-01-08:09:00:00,TS,9.68081,126.191
2017,WP,MM,9,NOT_NAMED,2017-01-08:12:00:00,TS,9.8,125.9
2017,WP,MM,10,NOT_NAMED,2017-01-08:15:00:00,TS,9.90753,125.571
2017,WP,MM,11,NOT_NAMED,2017-01-08:18:00:00,TS,10,125.25
2017,WP,MM,12,NOT_NAMED,2017-01-08:21:00:00,TS,10.0824,124.996
2017,WP,MM,13,NOT_NAMED,2017-01-09:00:00:00,TS,10.15,124.75
2017,WP,MM,14,NOT_NAMED,2017-01-09:03:00:00,TS,10.2412,124.491
2017,WP,MM,15,NOT_NAMED,2017-01-09:06:00:00,DS,10.25,124.15
2017,WP,MM,16,NOT_NAMED,2017-01-09:09:00:00,DS,10.1026,123.651
2017,WP,MM,17,NOT_NAMED,2017-01-09:12:00:00,DS,9.87143,123.071
2017,WP,MM,18,NOT_NAMED,2017-01-09:15:00:00,DS,9.58831,122.536
2017,WP,MM,19,NOT_NAMED,2017-01-09:18:00:00,DS,9.22,122.06
2017,WP,MM,20,NOT_NAMED,2017-01-09:21:00:00,DS,8.71983,121.708
2017,WP,MM,21,NOT_NAMED,2017-01-10:00:00:00,DS,8.3,121.4
2017,WP,MM,22,NOT_NAMED,2017-01-10:03:00:00,DS,8.02511,120.907
2017,WP,MM,23,NOT_NAMED,2017-01-10:06:00:00,DS,7.9,120.4
2017,WP,MM,24,NOT_NAMED,2017-01-10:09:00:00,DS,7.88987,120.043
2017,WP,MM,25,NOT_NAMED,2017-01-10:12:00:00,DS,8,119.7
2017,WP,MM,26,NOT_NAMED,2017-01-10:15:00:00,DS,8.14745,119.28
2017,WP,MM,27,NOT_NAMED,2017-01-10:18:00:00,DS,8.4,118.8
2017,WP,MM,28,NOT_NAMED,2017-01-10:21:00:00,DS,8.79995,118.273
2017,WP,MM,29,NOT_NAMED,2017-01-11:00:00:00,DS,9.2,117.7
2017,WP,MM,30,NOT_NAMED,2017-01-11:03:00:00,DS,9.43743,117.107
2017,WP,MM,31,NOT_NAMED,2017-01-11:06:00:00,DS,9.6,116.5
2017,WP,MM,32,NOT_NAMED,2017-01-11:09:00:00,DS,9.75739,115.9
2017,WP,MM,33,NOT_NAMED,2017-01-11:12:00:00,DS,9.9,115.3
