year,basin,region,no,name,datetime,intensity,lat,lon
2016,SP,EA,88,NOT_NAMED,2016-01-01:00:00:00,NR,-24.5,138.5
2015,EP,CP,123,NOT_NAMED,2016-01-01:00:00:00,DS,2.2,183.6
2015,EP,CP,124,NOT_NAMED,2016-01-01:03:00:00,DS,2.2,183.507
2015,EP,CP,125,NOT_NAMED,2016-01-01:06:00:00,DS,2.2,183.4
2015,EP,CP,126,NOT_NAMED,2016-01-01:09:00:00,DS,2.20001,183.26
2015,EP,CP,127,NOT_NAMED,2016-01-01:12:00:00,NR,2.2,183.1
2016,SP,MM,24,ULA,2016-01-01:00:00:00,TS,-16.8,189.65
2016,SP,MM,25,ULA,2016-01-01:03:00:00,TS,-17.1286,189.262
2016,SP,MM,26,ULA,2016-01-01:06:00:00,TS,-17.45,188.65
2016,SP,MM,27,ULA,2016-01-01:09:00:00,TS,-17.794,187.85
2016,SP,MM,28,ULA,2016-01-01:12:00:00,TS,-18,187.05
2016,SP,MM,29,ULA,2016-01-01:15:00:00,TS,-18.1647,186.31
2016,SP,MM,30,ULA,2016-01-01:18:00:00,TS,-18.25,185.75
2016,SP,MM,31,ULA,2016-01-01:21:00:00,TS,-18.2826,185.335
2016,SP,MM,32,ULA,2016-01-02:00:00:00,TS,-18.35,184.75
2016,SP,MM,33,ULA,2016-01-02:03:00:00,TS,-18.3923,184.214
2016,SP,MM,34,ULA,2016-01-02:06:00:00,TS,-18.45,183.85
2016,SP,MM,35,ULA,2016-01-02:09:00:00,TS,-18.5563,183.475
2016,SP,MM,36,ULA,2016-01-02:12:00:00,TS,-18.75,182.95
2016,SP,MM,37,ULA,2016-01-02:15:00:00,TS,-18.9561,182.625
2016,SP,MM,38,ULA,2016-01-02:18:00:00,TS,-19.15,182.3
2016,SP,MM,39,ULA,2016-01-02:21:00:00,TS,-19.5038,181.868
2016,SP,MM,40,ULA,2016-01-03:00:00:00,TS,-19.85,181.45
2016,SP,MM,41,ULA,2016-01-03:03:00:00,TS,-20.1533,181.126
2016,SP,MM,42,ULA,2016-01-03:06:00:00,TS,-20.4,180.85
2016,SP,MM,43,ULA,2016-01-03:09:00:00,TS,-20.65,180.55
2016,SP,MM,44,ULA,2016-01-03:12:00:00,TS,-21,180.2
2016,SP,MM,45,ULA,2016-01-03:15:00:00,TS,-21.2937,180.016
2016,SP,MM,46,ULA,2016-01-03:18:00:00,TS,-21.55,179.85
2016,SP,MM,47,ULA,2016-01-03:21:00:00,TS,-21.815,179.675
2016,SP,MM,48,ULA,2016-01-04:00:00:00,TS,-21.95,179.45
