year,basin,region,no,name,datetime,intensity,lat,lon
2002,SP,MM,29,WAKA,2002-01-01:00:00:00,TS,-21.9,-171.6
2002,SP,MM,30,WAKA,2002-01-01:03:00:00,TS,-22.7991,-170.854
2002,SP,MM,31,WAKA,2002-01-01:06:00:00,TS,-23.7467,-170.12
2002,SP,MM,32,WAKA,2002-01-01:09:00:00,TS,-24.6703,-169.507
2002,SP,MM,33,WAKA,2002-01-01:12:00:00,TS,-25.6385,-168.969
2002,SP,MM,34,WAKA,2002-01-01:15:00:00,TS,-26.7635,-168.42
2002,SP,MM,35,WAKA,2002-01-01:18:00:00,TS,-27.8,-167.98
2002,SP,MM,36,WAKA,2002-01-01:21:00:00,TS,-28.6372,-167.765
2002,SP,MM,37,WAKA,2002-01-02:00:00:00,TS,-29.3667,-167.667
2002,SP,MM,38,WAKA,2002-01-02:03:00:00,NR,-30.0699,-167.542
2002,SP,MM,39,WAKA,2002-01-02:06:00:00,NR,-30.5,-167.4
2002,SP,MM,40,WAKA,2002-01-02:09:00:00,NR,-30.695,-167.242
2002,SP,MM,41,WAKA,2002-01-02:12:00:00,NR,-30.8,-167.1
2002,SP,MM,42,WAKA,2002-01-02:15:00:00,NR,-31.0575,-166.993
2002,SP,MM,43,WAKA,2002-01-02:18:00:00,NR,-31.3,-166.9
2002,SP,MM,44,WAKA,2002-01-02:21:00:00,NR,-31.3999,-166.83
2002,SP,MM,45,WAKA,2002-01-03:00:00:00,NR,-31.5,-166.7
2002,SP,MM,46,WAKA,2002-01-03:03:00:00,NR,-31.7352,-166.415
2002,SP,MM,47,WAKA,2002-01-03:06:00:00,NR,-32,-166.1
2002,SP,MM,48,WAKA,2002-01-03:09:00:00,NR,-32.1999,-165.87
2002,SP,MM,49,WAKA,2002-01-03:12:00:00,NR,-32.4,-165.7
2002,SP,MM,50,WAKA,2002-01-03:15:00:00,NR,-32.6049,-165.585
2002,SP,MM,51,WAKA,2002-01-03:18:00:00,NR,-32.9,-165.5
2002,SP,MM,52,WAKA,2002-01-03:21:00:00,NR,-33.3549,-165.429
2002,SP,MM,53,WAKA,2002-01-04:00:00:00,NR,-33.9,-165.3
2002,SP,MM,54,WAKA,2002-01-04:03:00:00,NR,-34.4127,-165.015
2002,SP,MM,55,WAKA,2002-01-04:06:00:00,NR,-35,-164.7
2002,SP,MM,56,WAKA,2002-01-04:09:00:00,NR,-35.7124,-164.492
2002,SP,MM,57,WAKA,2002-01-04:12:00:00,NR,-36.5,-164.3
2002,SP,MM,58,WAKA,2002-01-04:15:00:00,NR,-37.2395,-164.114
2002,SP,MM,59,WAKA,2002-01-04:18:00:00,NR,-38.1,-163.8
2002,SP,MM,60,WAKA,2002-01-04:21:00:00,NR,-39.1681,-163.211
2002,SP,MM,61,WAKA,2002-01-05:00:00:00,NR,-40.4,-162.5
2002,SP,MM,62,WAKA,2002-01-05:03:00:00,NR,-41.5971,-161.966
2002,SP,MM,63,WAKA,2002-01-05:06:00:00,NR,-43.1,-161.2
2002,SP,MM,64,WAKA,2002-01-05:09:00:00,NR,-45.1601,-159.662
2002,SP,MM,65,WAKA,2002-01-05:12:00:00,NR,-47.4,-158.1
2002,SP,MM,66,WAKA,2002-01-05:15:00:00,NR,-49.3132,-157.411
