year,basin,region,no,name,datetime,intensity,lat,lon
2004,SI,MM,67,DARIUS,2004-01-01:00:00:00,TS,-16.3667,58.8333
2004,SI,MM,68,DARIUS,2004-01-01:03:00:00,TS,-16.585,58.7883
2004,SI,MM,69,DARIUS,2004-01-01:06:00:00,TS,-16.8333,58.7333
2004,SI,MM,70,DARIUS,2004-01-01:09:00:00,TS,-17.15,58.6667
2004,SI,MM,71,DARIUS,2004-01-01:12:00:00,TS,-17.4667,58.6
2004,SI,MM,72,DARIUS,2004-01-01:15:00:00,TS,-17.715,58.5475
2004,SI,MM,73,DARIUS,2004-01-01:18:00:00,TS,-17.9333,58.5
2004,SI,MM,74,DARIUS,2004-01-01:21:00:00,TS,-18.145,58.45
2004,SI,MM,75,DARIUS,2004-01-02:00:00:00,TS,-18.3667,58.4
2004,SI,MM,76,DARIUS,2004-01-02:03:00:00,TS,-18.6108,58.3525
2004,SI,MM,77,DARIUS,2004-01-02:06:00:00,TS,-18.9,58.3
2004,SI,MM,78,DARIUS,2004-01-02:09:00:00,TS,-19.2517,58.2359
2004,SI,MM,79,DARIUS,2004-01-02:12:00:00,TS,-19.6333,58.1667
2004,SI,MM,80,DARIUS,2004-01-02:15:00:00,TS,-19.9975,58.09
2004,SI,MM,81,DARIUS,2004-01-02:18:00:00,TS,-20.3667,58.0333
2004,SI,MM,82,DARIUS,2004-01-02:21:00:00,TS,-20.7375,58.0183
2004,SI,MM,83,DARIUS,2004-01-03:00:00:00,TS,-21.1333,58.0333
2004,SI,MM,84,DARIUS,2004-01-03:03:00:00,TS,-21.5408,58.0616
2004,SI,MM,85,DARIUS,2004-01-03:06:00:00,TS,-22.0333,58.1
2004,SI,MM,86,DARIUS,2004-01-03:09:00:00,TS,-22.6799,58.0964
2004,SI,MM,87,DARIUS,2004-01-03:12:00:00,TS,-23.3667,58.1667
2004,SI,MM,88,DARIUS,2004-01-03:15:00:00,TS,-23.9327,58.4371
2004,SI,MM,89,DARIUS,2004-01-03:18:00:00,TS,-24.5333,58.7333
2004,SI,MM,90,DARIUS,2004-01-03:21:00:00,TS,-25.2665,58.8462
2004,SI,MM,91,DARIUS,2004-01-04:00:00:00,TS,-26.1,58.9667
2004,SI,MM,92,DARIUS,2004-01-04:03:00:00,TS,-26.9652,59.1346
2004,SI,MM,93,DARIUS,2004-01-04:06:00:00,TS,-27.9333,59.6
2004,SI,MM,94,DARIUS,2004-01-04:09:00:00,TS,-29.0205,60.5715
2004,SI,MM,95,DARIUS,2004-01-04:12:00:00,MX,-30.1667,61.8667
2004,SP,MM,55,HETA,2004-01-01:00:00:00,TS,-10.5,184.3
2004,SP,MM,56,HETA,2004-01-01:03:00:00,TS,-9.90251,184.535
2004,SP,MM,57,HETA,2004-01-01:06:00:00,TS,-9.35,184.8
2004,SP,MM,58,HETA,2004-01-01:09:00:00,TS,-8.94754,185.069
2004,SP,MM,59,HETA,2004-01-01:12:00:00,TS,-8.65,185.3
2004,SP,MM,60,HETA,2004-01-01:15:00:00,TS,-8.38747,185.451
2004,SP,MM,61,HETA,2004-01-01:18:00:00,TS,-8.2,185.55
2004,SP,MM,62,HETA,2004-01-01:21:00:00,TS,-8.06251,185.629
2004,SP,MM,63,HETA,2004-01-02:00:00:00,TS,-8,185.7
2004,SP,MM,64,HETA,2004-01-02:03:00:00,TS,-7.99875,185.8
2004,SP,MM,65,HETA,2004-01-02:06:00:00,TS,-8.05,185.9
2004,SP,MM,66,HETA,2004-01-02:09:00:00,TS,-8.10625,185.982
2004,SP,MM,67,HETA,2004-01-02:12:00:00,TS,-8.2,186.05
2004,SP,MM,68,HETA,2004-01-02:15:00:00,TS,-8.305,186.111
2004,SP,MM,69,HETA,2004-01-02:18:00:00,TS,-8.5,186.15
2004,SP,MM,70,HETA,2004-01-02:21:00:00,TS,-8.86,186.158
2004,SP,MM,71,HETA,2004-01-03:00:00:00,TS,-9.25,186.15
2004,SP,MM,72,HETA,2004-01-03:03:00:00,TS,-9.49999,186.169
2004,SP,MM,73,HETA,2004-01-03:06:00:00,TS,-9.75,186.15
2004,SP,MM,74,HETA,2004-01-03:09:00:00,TS,-10.155,186.063
2004,SP,MM,75,HETA,2004-01-03:12:00:00,TS,-10.5,185.9
2004,SP,MM,76,HETA,2004-01-03:15:00:00,TS,-10.5763,185.646
2004,SP,MM,77,HETA,2004-01-03:18:00:00,TS,-10.6,185.4
2004,SP,MM,78,HETA,2004-01-03:21:00:00,TS,-10.7625,185.24
2004,SP,MM,79,HETA,2004-01-04:00:00:00,TS,-11,185.2
2004,SP,MM,80,HETA,2004-01-04:03:00:00,TS,-11.2775,185.32
2004,SP,MM,81,HETA,2004-01-04:06:00:00,TS,-11.6,185.5
2004,SP,MM,82,HETA,2004-01-04:09:00:00,TS,-11.9275,185.611
2004,SP,MM,83,HETA,2004-01-04:12:00:00,TS,-12.3,185.7
2004,SP,MM,84,HETA,2004-01-04:15:00:00,TS,-12.7462,185.779
2004,SP,MM,85,HETA,2004-01-04:18:00:00,TS,-13.2,185.85
2004,SP,MM,86,HETA,2004-01-04:21:00:00,TS,-13.5899,185.895
2004,SP,MM,87,HETA,2004-01-05:00:00:00,TS,-13.95,186
2004,SP,MM,88,HETA,2004-01-05:03:00:00,TS,-14.2851,186.249
2004,SP,MM,89,HETA,2004-01-05:06:00:00,TS,-14.65,186.55
2004,SP,MM,90,HETA,2004-01-05:09:00:00,TS,-15.0911,186.774
2004,SP,MM,91,HETA,2004-01-05:12:00:00,TS,-15.6,187.05
2004,SP,MM,92,HETA,2004-01-05:15:00:00,TS,-16.1412,187.455
2004,SP,MM,93,HETA,2004-01-05:18:00:00,TS,-16.75,187.95
2004,SP,MM,94,HETA,2004-01-05:21:00:00,TS,-17.4125,188.482
2004,SP,MM,95,HETA,2004-01-06:00:00:00,TS,-18.15,189.05
2004,SP,MM,96,HETA,2004-01-06:03:00:00,TS,-18.9597,189.607
2004,SP,MM,97,HETA,2004-01-06:06:00:00,TS,-19.8,190.2
2004,SP,MM,98,HETA,2004-01-06:09:00:00,TS,-20.6149,190.86
2004,SP,MM,99,HETA,2004-01-06:12:00:00,TS,-21.4,191.55
2004,SP,MM,100,HETA,2004-01-06:15:00:00,TS,-22.1282,192.208
2004,SP,MM,101,HETA,2004-01-06:18:00:00,TS,-22.85,192.9
2004,SP,MM,102,HETA,2004-01-06:21:00:00,TS,-23.6214,193.704
2004,SP,MM,103,HETA,2004-01-07:00:00:00,TS,-24.4,194.5
2004,SP,MM,104,HETA,2004-01-07:03:00:00,TS,-25.1567,195.163
2004,SP,MM,105,HETA,2004-01-07:06:00:00,TS,-25.9,195.8
2004,SP,MM,106,HETA,2004-01-07:09:00:00,TS,-26.6359,196.503
2004,SP,MM,107,HETA,2004-01-07:12:00:00,TS,-27.35,197.25
2004,SP,MM,108,HETA,2004-01-07:15:00:00,TS,-28.0214,198.066
2004,SP,MM,109,HETA,2004-01-07:18:00:00,TS,-28.7,198.85
2004,SP,MM,110,HETA,2004-01-07:21:00:00,TS,-29.4496,199.524
2004,SP,MM,111,HETA,2004-01-08:00:00:00,TS,-30.2,200.1
2004,SP,MM,112,HETA,2004-01-08:03:00:00,TS,-30.9273,200.628
2004,SP,MM,113,HETA,2004-01-08:06:00:00,MX,-31.55,201.05
2004,SP,MM,114,HETA,2004-01-08:09:00:00,MX,-32.006,201.378
2004,SP,MM,115,HETA,2004-01-08:12:00:00,MX,-32.35,201.6
2004,SP,MM,116,HETA,2004-01-08:15:00:00,MX,-32.6799,201.766
2004,SP,MM,117,HETA,2004-01-08:18:00:00,MX,-32.95,201.85
2004,SP,MM,118,HETA,2004-01-08:21:00:00,MX,-33.1725,201.861
2004,SP,MM,119,HETA,2004-01-09:00:00:00,MX,-33.35,201.85
2004,SP,MM,120,HETA,2004-01-09:03:00:00,MX,-33.5037,201.893
2004,SP,MM,121,HETA,2004-01-09:06:00:00,MX,-33.5714,201.786
2004,SP,MM,122,HETA,2004-01-09:09:00:00,MX,-33.5967,201.551
2004,SP,MM,123,HETA,2004-01-09:12:00:00,MX,-33.52,201.12
2004,SP,MM,124,HETA,2004-01-09:15:00:00,NR,-33.2499,200.372
2004,SP,MM,125,HETA,2004-01-09:18:00:00,NR,-33.3,200.2
2004,SP,MM,126,HETA,2004-01-09:21:00:00,NR,-33.3497,199.96
2004,SP,MM,127,HETA,2004-01-10:00:00:00,NR,-33.4,199.6
2004,SP,MM,128,HETA,2004-01-10:03:00:00,NR,-33.4759,199.268
2004,SP,MM,129,HETA,2004-01-10:06:00:00,NR,-33.5,198.5
2004,SP,MM,130,HETA,2004-01-10:09:00:00,NR,-33.456,196.78
2004,SP,MM,131,HETA,2004-01-10:12:00:00,NR,-33.2,195
2004,SP,MM,132,HETA,2004-01-10:15:00:00,NR,-32.6716,194.025
2004,SP,MM,133,HETA,2004-01-10:18:00:00,NR,-32,193.5
2004,SP,MM,134,HETA,2004-01-10:21:00:00,NR,-31.2668,193.154
2004,SP,MM,135,HETA,2004-01-11:00:00:00,NR,-30.7,193
2004,SP,MM,136,HETA,2004-01-11:03:00:00,NR,-30.5599,192.878
2004,SP,MM,137,HETA,2004-01-11:06:00:00,NR,-30.6,192.8
2004,SP,MM,138,HETA,2004-01-11:09:00:00,NR,-30.5425,192.692
2004,SP,MM,139,HETA,2004-01-11:12:00:00,NR,-30.5,192.6
2004,SP,MM,140,HETA,2004-01-11:15:00:00,NR,-30.5,192.543
2004,SP,MM,141,HETA,2004-01-11:18:00:00,NR,-30.5,192.5
2004,SP,MM,142,HETA,2004-01-11:21:00:00,NR,-30.4625,192.452
2004,SP,MM,143,HETA,2004-01-12:00:00:00,NR,-30.4,192.4
2004,SI,MM,1,ELITA,2004-01-24:12:00:00,TS,-15.8,44.2
2004,SI,MM,2,ELITA,2004-01-24:15:00:00,TS,-15.96,44.0401
2004,SI,MM,3,ELITA,2004-01-24:18:00:00,TS,-16.1,43.9
2004,SI,MM,4,ELITA,2004-01-24:21:00:00,TS,-16.2075,43.7925
2004,SI,MM,5,ELITA,2004-01-25:00:00:00,TS,-16.3,43.7
2004,SI,MM,6,ELITA,2004-01-25:03:00:00,TS,-16.3625,43.6149
2004,SI,MM,7,ELITA,2004-01-25:06:00:00,TS,-16.5333,43.3667
2004,SI,MM,8,ELITA,2004-01-25:09:00:00,TS,-16.8175,43.1526
2004,SI,MM,9,ELITA,2004-01-25:12:00:00,TS,-17.08,42.98
2004,SI,MM,10,ELITA,2004-01-25:15:00:00,TS,-17.2742,42.8358
2004,SI,MM,11,ELITA,2004-01-25:18:00:00,TS,-17.4667,42.7
2004,SI,MM,12,ELITA,2004-01-25:21:00:00,TS,-17.6792,42.5026
2004,SI,MM,13,ELITA,2004-01-26:00:00:00,TS,-17.8667,42.4
2004,SI,MM,14,ELITA,2004-01-26:03:00:00,TS,-17.9959,42.5382
2004,SI,MM,15,ELITA,2004-01-26:06:00:00,TS,-18.1,42.7667
2004,SI,MM,16,ELITA,2004-01-26:09:00:00,TS,-18.2266,42.9142
2004,SI,MM,17,ELITA,2004-01-26:12:00:00,TS,-18.3333,43.0667
2004,SI,MM,18,ELITA,2004-01-26:15:00:00,TS,-18.4284,43.2816
2004,SI,MM,19,ELITA,2004-01-26:18:00:00,TS,-18.4333,43.4667
2004,SI,MM,20,ELITA,2004-01-26:21:00:00,TS,-18.295,43.5517
2004,SI,MM,21,ELITA,2004-01-27:00:00:00,TS,-18.0667,43.5667
2004,SI,MM,22,ELITA,2004-01-27:03:00:00,TS,-17.8367,43.5408
